Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
31,30,43,Sandy,Rice,32,20,37,20-20
26,30,20,Sandy,Wheat,46,41,22,28-28
26,68,49,Sandy,Sugarcane,2,31,6,Urea
29,50,34,Black,Rice,41,17,44,28-28
35,74,27,Black,Maize,47,12,45,28-28
27,59,77,Black,Ground Nuts,1,36,24,Urea
28,61,54,Sandy,Rice,16,43,12,20-20
28,62,37,Sandy,Rice,0,20,37,Urea
21,77,60,Red,Rice,35,17,18,20-20
32,51,35,Loamy,Sugarcane,42,39,44,28-28
32,59,40,Black,Ground Nuts,16,45,21,20-20
23,83,34,Sandy,Rice,1,46,40,Urea
31,75,24,Loamy,Wheat,32,25,10,20-20
36,33,64,Sandy,Ground Nuts,28,4,41,MOP
21,52,73,Sandy,Cotton,5,4,2,Urea
32,84,71,Black,Wheat,42,30,18,20-20
37,73,26,Loamy,Maize,35,27,26,20-20
34,54,67,Sandy,Sugarcane,23,48,6,DAP
27,41,26,Loamy,Cotton,10,12,36,20-20
34,46,46,Loamy,Sugarcane,4,48,26,Urea
20,82,44,Black,Sugarcane,29,10,46,20-20
39,44,41,Loamy,Rice,9,0,33,Urea
29,39,67,Red,Wheat,36,23,10,20-20
31,64,32,Red,Cotton,26,12,37,20-20
24,84,36,Black,Rice,26,17,4,DAP
28,81,60,Black,Cotton,23,23,6,DAP
27,81,63,Red,Ground Nuts,2,28,35,Urea
35,58,32,Black,Ground Nuts,37,27,4,DAP
33,41,45,Loamy,Wheat,25,37,4,DAP
32,30,28,Sandy,Rice,44,44,26,28-28
32,30,24,Black,Cotton,47,21,28,28-28
24,39,58,Red,Ground Nuts,38,19,26,28-28
35,47,52,Sandy,Rice,17,10,31,20-20
30,76,23,Loamy,Sugarcane,2,19,24,Urea
24,31,47,Sandy,Ground Nuts,37,40,41,28-28
32,78,45,Red,Maize,41,12,49,28-28
30,37,23,Sandy,Cotton,47,46,33,28-28
38,51,35,Red,Ground Nuts,24,23,14,20-20
22,51,56,Black,Wheat,12,42,40,20-20
34,55,41,Black,Cotton,24,23,33,20-20
26,55,55,Red,Maize,23,47,34,20-20
26,38,57,Black,Cotton,40,16,19,20-20
25,50,77,Loamy,Cotton,15,4,23,MOP
22,60,74,Sandy,Ground Nuts,42,29,33,28-28
32,81,54,Red,Cotton,40,13,33,28-28
26,72,44,Red,Wheat,41,14,45,28-28
24,35,27,Red,Maize,10,8,26,MOP
37,85,36,Loamy,Ground Nuts,20,13,49,20-20
27,43,37,Loamy,Maize,30,9,20,MOP
36,62,69,Loamy,Wheat,14,21,32,20-20
39,36,77,Red,Cotton,44,30,38,28-28
20,53,76,Loamy,Cotton,48,12,39,28-28
33,38,31,Black,Ground Nuts,35,16,43,20-20
36,40,76,Sandy,Maize,42,0,35,MOP
29,85,76,Black,Cotton,0,13,24,Urea
31,52,52,Black,Sugarcane,27,43,6,DAP
35,77,42,Loamy,Cotton,32,38,49,20-20
33,80,31,Red,Cotton,2,34,49,Urea
35,31,30,Black,Rice,14,0,9,DAP
27,44,32,Sandy,Maize,32,26,9,DAP
29,64,54,Loamy,Maize,31,44,37,20-20
36,65,46,Black,Sugarcane,22,21,23,20-20
37,81,44,Loamy,Sugarcane,25,33,43,20-20
39,83,59,Sandy,Sugarcane,47,8,9,DAP
35,57,22,Loamy,Maize,16,49,44,20-20
36,68,68,Red,Rice,8,35,25,Urea
35,73,44,Black,Rice,4,47,29,Urea
38,33,64,Black,Wheat,28,31,26,20-20
27,39,29,Red,Maize,5,37,43,Urea
25,35,36,Sandy,Wheat,46,19,18,20-20
25,86,22,Sandy,Cotton,40,26,0,DAP
28,59,64,Loamy,Sugarcane,34,2,32,MOP
23,83,41,Black,Wheat,20,10,10,20-20
31,75,57,Sandy,Ground Nuts,44,23,49,28-28
31,64,33,Red,Wheat,44,28,33,28-28
36,78,46,Red,Maize,22,4,37,MOP
34,72,61,Red,Sugarcane,34,32,15,20-20
28,39,39,Sandy,Sugarcane,45,7,0,DAP
26,87,67,Red,Rice,1,18,40,Urea
29,82,37,Black,Wheat,41,3,27,MOP
35,61,32,Sandy,Rice,8,40,14,Urea
31,71,61,Sandy,Wheat,12,34,15,20-20
26,71,25,Black,Maize,42,29,45,28-28
37,32,29,Red,Maize,33,4,31,MOP
34,85,56,Sandy,Cotton,15,47,38,20-20
25,55,48,Black,Wheat,4,39,0,Urea
31,44,25,Black,Wheat,0,37,47,Urea
30,46,58,Loamy,Sugarcane,39,2,8,DAP
39,56,30,Red,Sugarcane,21,15,28,20-20
22,47,67,Red,Rice,47,7,24,MOP
21,80,44,Black,Cotton,45,44,10,20-20
25,48,63,Sandy,Maize,25,4,41,MOP
24,41,63,Loamy,Wheat,33,37,10,20-20
37,53,49,Loamy,Rice,49,34,5,DAP
35,34,74,Sandy,Cotton,20,7,33,MOP
27,53,39,Loamy,Sugarcane,6,35,49,Urea
39,56,77,Sandy,Cotton,24,24,43,20-20
30,77,56,Loamy,Rice,11,48,13,20-20
29,59,35,Sandy,Maize,30,7,7,DAP
31,44,50,Black,Sugarcane,46,20,24,28-28
25,76,48,Black,Ground Nuts,26,45,3,DAP
39,88,25,Loamy,Sugarcane,21,8,49,MOP
24,67,48,Loamy,Maize,33,31,30,20-20
28,73,51,Black,Sugarcane,16,43,20,20-20
35,63,28,Red,Rice,10,12,44,20-20
33,56,56,Sandy,Sugarcane,28,22,31,20-20
27,49,72,Red,Wheat,33,7,13,MOP
39,70,42,Loamy,Cotton,36,34,27,28-28
38,61,35,Black,Rice,48,27,24,28-28
33,33,37,Loamy,Maize,47,14,27,28-28
26,34,38,Red,Rice,25,28,14,20-20
24,82,63,Black,Wheat,44,3,45,MOP
37,87,21,Black,Sugarcane,44,33,43,28-28
21,37,77,Black,Sugarcane,44,36,21,28-28
30,51,29,Sandy,Ground Nuts,31,23,46,20-20
27,71,31,Loamy,Rice,36,20,5,DAP
20,36,65,Red,Sugarcane,4,1,1,Urea
31,51,37,Sandy,Sugarcane,19,6,5,DAP
21,75,38,Red,Wheat,6,10,22,Urea
37,59,57,Sandy,Maize,42,11,25,28-28
26,66,56,Black,Ground Nuts,22,3,10,MOP
36,45,46,Sandy,Ground Nuts,0,34,0,Urea
33,44,67,Loamy,Ground Nuts,38,39,27,28-28
26,34,33,Loamy,Cotton,2,25,21,Urea
22,32,64,Red,Rice,44,17,40,28-28
25,52,72,Black,Maize,2,36,12,Urea
39,39,53,Black,Cotton,5,15,40,Urea
21,34,21,Red,Maize,30,11,46,20-20
36,52,63,Loamy,Rice,26,40,49,20-20
31,44,52,Loamy,Ground Nuts,28,39,35,20-20
31,47,38,Red,Wheat,14,36,21,20-20
36,54,79,Black,Wheat,35,18,3,DAP
29,37,79,Red,Wheat,4,14,43,Urea
22,60,46,Red,Maize,2,21,40,Urea
39,50,67,Sandy,Rice,24,19,17,20-20
37,31,49,Red,Sugarcane,31,42,37,20-20
32,51,26,Loamy,Sugarcane,20,12,16,20-20
31,37,46,Red,Wheat,47,22,24,28-28
36,52,40,Black,Maize,16,30,16,20-20
23,61,26,Black,Sugarcane,8,25,28,Urea
29,37,67,Loamy,Maize,25,44,44,20-20
30,33,44,Black,Rice,21,31,43,20-20
25,59,57,Red,Wheat,40,20,45,28-28
25,48,37,Loamy,Cotton,45,16,7,DAP
28,52,52,Black,Wheat,22,28,28,20-20
34,47,52,Red,Cotton,10,28,14,20-20
21,82,51,Black,Sugarcane,9,47,40,Urea
23,58,77,Sandy,Ground Nuts,22,21,32,20-20
24,52,44,Black,Cotton,4,48,48,Urea
36,62,33,Loamy,Ground Nuts,25,18,9,DAP
27,81,57,Red,Maize,3,13,36,Urea
27,76,57,Red,Ground Nuts,42,38,10,20-20
31,47,23,Loamy,Cotton,26,22,34,20-20
27,83,63,Sandy,Sugarcane,37,40,33,28-28
38,73,37,Red,Sugarcane,33,1,31,MOP
22,62,29,Loamy,Wheat,2,31,21,Urea
37,36,54,Black,Sugarcane,49,37,3,DAP
38,80,54,Sandy,Maize,31,32,1,DAP
38,57,59,Loamy,Cotton,25,6,32,MOP
34,30,73,Black,Rice,17,47,8,DAP
25,85,42,Red,Sugarcane,6,33,34,Urea
35,68,44,Red,Ground Nuts,44,3,37,MOP
27,63,20,Sandy,Cotton,12,22,30,20-20
35,68,37,Black,Wheat,5,19,13,Urea
37,48,34,Loamy,Rice,34,21,30,20-20
39,60,44,Red,Wheat,30,45,32,20-20
35,42,51,Loamy,Maize,41,28,43,28-28
30,86,72,Loamy,Wheat,36,42,15,20-20
26,53,39,Loamy,Cotton,42,40,19,20-20
36,34,36,Sandy,Rice,3,36,49,Urea
36,52,76,Loamy,Wheat,41,2,13,MOP
31,48,30,Sandy,Wheat,3,21,34,Urea
32,30,32,Sandy,Ground Nuts,44,19,45,28-28
29,62,44,Black,Ground Nuts,7,24,48,Urea
26,88,39,Red,Maize,37,33,44,28-28
33,79,44,Loamy,Cotton,10,41,32,20-20
20,85,61,Black,Wheat,1,28,28,Urea
36,62,64,Black,Cotton,17,9,7,DAP
23,61,68,Black,Sugarcane,17,38,33,20-20
24,88,50,Black,Maize,21,46,46,20-20
39,57,72,Black,Ground Nuts,11,36,13,20-20
26,66,20,Loamy,Maize,16,39,13,20-20
29,70,71,Black,Maize,16,49,49,20-20
36,41,35,Red,Cotton,35,19,14,20-20
26,38,67,Sandy,Ground Nuts,28,37,41,20-20
20,79,47,Sandy,Ground Nuts,48,22,49,28-28
26,84,40,Red,Wheat,15,10,19,20-20
30,40,49,Loamy,Wheat,40,7,27,MOP
28,62,78,Sandy,Cotton,10,28,3,DAP
31,48,22,Red,Cotton,43,35,6,DAP
22,83,53,Red,Sugarcane,42,24,1,DAP
23,86,25,Black,Rice,44,38,8,DAP
23,71,62,Sandy,Rice,21,33,22,20-20
32,63,48,Black,Maize,29,46,35,20-20
38,36,22,Loamy,Wheat,7,31,11,Urea
29,60,77,Sandy,Ground Nuts,45,40,22,28-28
24,81,52,Sandy,Maize,17,22,30,20-20
26,31,30,Red,Ground Nuts,45,20,41,28-28
35,48,64,Sandy,Wheat,15,18,10,20-20
20,67,24,Loamy,Wheat,46,24,0,DAP
31,61,69,Loamy,Sugarcane,19,22,12,20-20
21,39,51,Sandy,Cotton,38,18,38,28-28
26,70,66,Red,Cotton,7,4,28,Urea
30,37,37,Loamy,Cotton,29,18,5,DAP
32,55,66,Black,Rice,37,34,30,28-28
21,59,39,Loamy,Cotton,28,11,8,DAP
26,40,71,Sandy,Rice,12,38,17,20-20
34,70,71,Black,Ground Nuts,16,24,2,DAP
30,49,58,Sandy,Maize,39,4,31,MOP
21,89,68,Sandy,Rice,42,11,44,28-28
26,49,59,Sandy,Wheat,16,26,2,DAP
23,38,47,Red,Sugarcane,8,3,44,Urea
30,37,32,Red,Sugarcane,1,18,29,Urea
21,89,45,Loamy,Wheat,41,44,5,DAP
35,44,35,Sandy,Ground Nuts,23,46,49,20-20
26,63,44,Black,Maize,20,23,26,20-20
32,53,29,Black,Sugarcane,45,41,1,DAP
24,62,48,Black,Wheat,1,27,19,Urea
36,70,65,Red,Sugarcane,4,32,16,Urea
31,70,57,Red,Rice,16,34,32,20-20
38,74,39,Sandy,Ground Nuts,23,49,16,20-20
26,69,73,Black,Sugarcane,7,15,36,Urea
25,56,45,Black,Ground Nuts,29,11,28,20-20
27,50,51,Red,Ground Nuts,49,15,8,DAP
32,34,58,Red,Rice,21,10,3,DAP
24,64,57,Black,Ground Nuts,23,42,45,20-20
21,50,78,Black,Rice,25,27,39,20-20
28,33,68,Loamy,Sugarcane,7,22,12,Urea
30,78,72,Red,Sugarcane,11,45,5,DAP
25,77,43,Sandy,Ground Nuts,13,16,45,20-20
26,45,50,Sandy,Rice,29,18,8,DAP
26,86,59,Black,Sugarcane,34,10,25,20-20
38,60,31,Red,Ground Nuts,30,3,48,MOP
25,55,77,Sandy,Maize,27,9,38,MOP
30,81,76,Red,Cotton,45,18,40,28-28
30,64,55,Black,Cotton,26,35,46,20-20
26,35,29,Black,Wheat,35,42,41,20-20
21,62,25,Black,Ground Nuts,0,38,13,Urea
38,50,26,Red,Cotton,40,40,47,28-28
23,45,72,Sandy,Maize,13,21,33,20-20
25,76,50,Loamy,Ground Nuts,9,1,3,Urea
36,68,46,Sandy,Cotton,49,32,20,20-20
24,63,27,Red,Cotton,41,39,30,28-28
26,71,22,Sandy,Maize,6,26,46,Urea
28,86,59,Loamy,Rice,39,18,42,28-28
20,89,66,Sandy,Cotton,13,47,20,20-20
20,44,40,Loamy,Wheat,35,45,42,20-20
38,35,20,Red,Cotton,26,3,28,MOP
25,31,64,Black,Cotton,10,18,23,20-20
37,53,73,Loamy,Maize,41,24,44,28-28
29,85,69,Red,Maize,48,5,15,MOP
30,78,34,Black,Ground Nuts,36,46,8,DAP
20,57,26,Loamy,Wheat,41,12,20,20-20
20,30,34,Black,Sugarcane,9,21,1,Urea
32,30,44,Sandy,Maize,6,3,1,Urea
24,57,22,Red,Sugarcane,16,1,36,MOP
39,65,49,Red,Wheat,11,2,36,MOP
20,49,77,Red,Cotton,36,45,4,DAP
39,77,33,Red,Ground Nuts,36,29,45,28-28
22,37,71,Loamy,Cotton,35,3,5,DAP
37,30,23,Sandy,Ground Nuts,6,47,47,Urea
28,55,55,Black,Sugarcane,23,42,47,20-20
33,80,22,Red,Wheat,33,28,7,DAP
36,72,24,Red,Wheat,0,44,31,Urea
33,78,44,Loamy,Maize,28,32,36,20-20
23,54,50,Loamy,Sugarcane,25,12,12,20-20
24,39,30,Loamy,Ground Nuts,9,46,2,Urea
36,41,27,Sandy,Maize,0,38,8,Urea
21,70,45,Black,Sugarcane,44,31,3,DAP
24,36,21,Sandy,Maize,16,27,27,20-20
23,41,47,Red,Maize,40,36,39,28-28
23,76,67,Loamy,Wheat,35,27,15,20-20
25,69,76,Red,Wheat,8,26,10,Urea
39,46,79,Black,Cotton,38,24,18,20-20
32,34,29,Black,Cotton,22,29,41,20-20
24,43,69,Sandy,Wheat,28,5,21,MOP
26,63,58,Sandy,Wheat,1,29,38,Urea
39,77,56,Loamy,Maize,17,8,11,MOP
20,46,58,Loamy,Cotton,27,5,29,MOP
33,64,40,Red,Wheat,46,28,39,28-28
23,84,47,Loamy,Sugarcane,41,22,41,28-28
36,30,57,Loamy,Sugarcane,48,5,4,DAP
33,88,75,Red,Cotton,6,21,36,Urea
35,79,52,Black,Sugarcane,10,1,44,MOP
33,79,30,Loamy,Ground Nuts,6,30,31,Urea
35,65,64,Loamy,Maize,42,5,33,MOP
39,44,63,Red,Cotton,23,41,11,20-20
27,89,20,Red,Ground Nuts,14,4,42,MOP
22,48,72,Red,Wheat,30,19,1,DAP
38,80,66,Red,Ground Nuts,18,11,46,20-20
20,71,52,Red,Sugarcane,9,37,6,Urea
21,34,22,Loamy,Maize,47,37,31,28-28
34,48,45,Sandy,Wheat,7,7,39,Urea
29,72,34,Sandy,Rice,0,48,34,Urea
37,68,60,Sandy,Maize,1,49,48,Urea
33,34,33,Loamy,Sugarcane,28,42,5,DAP
36,81,42,Black,Maize,41,32,21,28-28
32,41,79,Loamy,Rice,9,38,24,Urea
20,48,73,Sandy,Rice,41,39,46,28-28
24,76,75,Sandy,Maize,8,30,12,Urea
32,41,27,Red,Wheat,49,2,22,MOP
33,65,73,Red,Ground Nuts,30,18,44,20-20
22,41,55,Red,Wheat,31,47,43,20-20
34,47,39,Loamy,Rice,1,7,45,Urea
38,78,71,Black,Cotton,23,29,8,DAP
36,80,25,Black,Cotton,36,30,41,28-28
22,77,52,Red,Wheat,42,28,36,28-28
35,72,47,Black,Cotton,5,5,36,Urea
33,63,69,Sandy,Wheat,7,1,29,Urea
31,77,57,Sandy,Sugarcane,39,22,19,20-20
31,62,49,Red,Wheat,24,43,37,20-20
30,78,65,Red,Sugarcane,41,29,43,28-28
36,47,62,Red,Ground Nuts,42,37,48,28-28
27,86,36,Black,Rice,24,45,15,20-20
36,58,28,Loamy,Cotton,45,38,49,28-28
39,74,47,Red,Ground Nuts,10,8,21,MOP
30,34,73,Black,Ground Nuts,34,6,37,MOP
21,54,26,Red,Rice,0,46,9,Urea
29,53,65,Loamy,Maize,22,43,19,20-20
29,58,47,Red,Maize,2,48,40,Urea
30,88,36,Sandy,Ground Nuts,40,14,1,DAP
25,67,59,Red,Ground Nuts,0,14,2,Urea
23,62,79,Sandy,Rice,43,20,41,28-28
31,39,67,Sandy,Wheat,11,13,7,DAP
30,66,63,Black,Wheat,37,10,8,DAP
32,89,63,Black,Cotton,39,10,27,28-28
24,62,79,Sandy,Rice,30,19,20,20-20
25,52,79,Sandy,Maize,28,12,32,20-20
20,87,24,Red,Rice,34,44,33,20-20
25,40,24,Red,Rice,27,29,3,DAP
37,53,33,Sandy,Cotton,20,39,47,20-20
28,53,25,Black,Wheat,10,38,24,20-20
34,36,26,Red,Ground Nuts,25,19,31,20-20
27,79,74,Red,Maize,10,44,11,20-20
38,50,72,Red,Cotton,4,42,1,Urea
35,49,36,Black,Maize,6,37,46,Urea
25,82,78,Sandy,Maize,30,7,49,MOP
25,39,28,Red,Wheat,38,36,47,28-28
22,54,50,Black,Ground Nuts,41,41,11,20-20
29,76,41,Black,Ground Nuts,7,32,49,Urea
20,65,64,Black,Wheat,26,25,45,20-20
33,77,28,Black,Cotton,20,43,25,20-20
23,76,78,Red,Sugarcane,29,38,20,20-20
31,44,35,Sandy,Cotton,13,7,43,MOP
25,73,55,Sandy,Cotton,0,17,36,Urea
30,69,53,Black,Sugarcane,44,38,35,28-28
31,69,64,Sandy,Maize,23,13,17,20-20
29,79,32,Red,Rice,5,17,23,Urea
37,35,38,Sandy,Sugarcane,5,20,29,Urea
26,66,31,Sandy,Rice,4,22,16,Urea
26,31,55,Loamy,Maize,34,3,15,MOP
30,41,29,Sandy,Sugarcane,43,9,41,MOP
23,87,35,Sandy,Wheat,14,42,16,20-20
39,33,47,Black,Cotton,34,10,43,20-20
20,52,75,Black,Sugarcane,47,19,11,20-20
32,42,38,Loamy,Sugarcane,49,18,26,28-28
37,46,59,Red,Maize,40,0,3,DAP
28,60,25,Loamy,Wheat,7,30,34,Urea
28,45,23,Sandy,Sugarcane,42,1,0,DAP
28,70,49,Sandy,Wheat,34,40,11,20-20
29,55,58,Red,Rice,4,48,28,Urea
21,57,50,Red,Sugarcane,30,4,7,DAP
25,30,65,Black,Wheat,41,33,7,DAP
34,76,46,Sandy,Cotton,30,3,11,MOP
22,41,64,Sandy,Maize,36,26,35,28-28
30,66,40,Sandy,Ground Nuts,7,38,47,Urea
25,84,56,Sandy,Wheat,5,48,33,Urea
22,85,28,Sandy,Maize,22,2,35,MOP
30,79,54,Sandy,Ground Nuts,15,25,3,DAP
34,49,61,Sandy,Sugarcane,43,40,10,20-20
32,31,66,Sandy,Sugarcane,48,0,2,DAP
39,65,71,Black,Rice,7,15,9,Urea
29,44,40,Loamy,Maize,3,34,11,Urea
25,67,36,Sandy,Cotton,31,18,48,20-20
34,51,74,Black,Cotton,48,15,8,DAP
37,73,43,Sandy,Wheat,2,32,20,Urea
37,79,50,Red,Cotton,49,30,33,28-28
26,61,25,Sandy,Ground Nuts,15,21,21,20-20
34,88,76,Loamy,Maize,33,43,17,20-20
37,49,54,Black,Sugarcane,12,19,43,20-20
37,65,69,Red,Maize,32,5,5,DAP
39,62,56,Red,Maize,21,34,24,20-20
28,44,32,Sandy,Sugarcane,30,38,49,20-20
21,79,44,Loamy,Ground Nuts,23,2,44,MOP
27,75,51,Loamy,Maize,2,31,14,Urea
39,32,78,Sandy,Cotton,32,12,0,DAP
21,58,20,Sandy,Wheat,29,47,39,20-20
30,76,68,Black,Wheat,25,13,17,20-20
26,56,77,Black,Maize,33,40,43,20-20
25,34,54,Sandy,Ground Nuts,21,7,30,MOP
29,88,77,Sandy,Sugarcane,29,46,19,20-20
24,85,38,Red,Rice,34,18,43,20-20
30,60,72,Loamy,Ground Nuts,24,44,24,20-20
20,51,71,Black,Maize,27,13,32,20-20
21,64,73,Sandy,Maize,32,10,9,DAP
20,83,31,Sandy,Rice,22,49,28,20-20
38,36,59,Black,Wheat,25,34,18,20-20
21,35,59,Red,Ground Nuts,8,35,27,Urea
39,55,66,Red,Wheat,7,2,26,Urea
23,83,62,Sandy,Rice,36,24,18,20-20
31,30,39,Loamy,Sugarcane,32,12,42,20-20
39,48,52,Loamy,Maize,14,15,30,20-20
37,36,48,Sandy,Cotton,48,27,34,28-28
20,65,35,Black,Wheat,46,44,13,20-20
20,41,33,Loamy,Wheat,7,26,49,Urea
33,49,26,Black,Ground Nuts,20,9,5,DAP
23,52,25,Black,Wheat,2,17,8,Urea
24,54,40,Black,Sugarcane,8,7,40,Urea
30,59,55,Red,Rice,13,6,26,MOP
32,88,41,Loamy,Sugarcane,37,48,16,20-20
35,58,59,Red,Wheat,26,21,35,20-20
32,60,73,Loamy,Ground Nuts,19,37,3,DAP
21,47,38,Sandy,Maize,3,46,23,Urea
35,70,44,Black,Wheat,23,8,15,MOP
25,48,22,Loamy,Maize,26,41,16,20-20
33,83,55,Loamy,Ground Nuts,11,39,2,DAP
20,33,64,Sandy,Maize,27,38,38,20-20
36,30,72,Red,Wheat,34,28,36,20-20
30,70,78,Loamy,Wheat,23,36,2,DAP
38,88,53,Loamy,Maize,30,49,43,20-20
22,44,30,Red,Sugarcane,2,47,40,Urea
30,83,67,Red,Sugarcane,29,46,34,20-20
24,37,61,Loamy,Ground Nuts,26,41,2,DAP
36,44,66,Red,Sugarcane,16,28,15,20-20
26,44,46,Sandy,Cotton,5,27,19,Urea
29,79,61,Sandy,Maize,46,20,44,28-28
30,68,21,Black,Cotton,42,32,5,DAP
22,51,25,Loamy,Cotton,17,25,32,20-20
39,47,65,Sandy,Maize,34,37,42,20-20
29,45,21,Sandy,Cotton,26,14,49,20-20
29,31,61,Sandy,Ground Nuts,16,1,26,MOP
33,65,36,Black,Ground Nuts,10,11,29,20-20
31,49,59,Red,Maize,37,32,34,28-28
34,45,77,Black,Rice,36,14,17,20-20
29,32,67,Black,Rice,41,44,29,28-28
29,85,33,Black,Maize,33,0,42,MOP
38,59,29,Black,Maize,46,32,25,28-28
20,84,64,Loamy,Maize,31,3,14,MOP
29,31,52,Loamy,Sugarcane,42,27,31,28-28
21,64,61,Sandy,Maize,45,13,34,28-28
36,55,73,Black,Ground Nuts,45,48,11,20-20
26,86,31,Black,Ground Nuts,34,44,20,20-20
26,34,51,Sandy,Wheat,27,11,11,20-20
39,31,68,Red,Rice,21,5,48,MOP
28,80,43,Loamy,Rice,15,19,0,DAP
21,85,33,Black,Maize,45,47,10,20-20
33,49,24,Red,Rice,41,20,24,28-28
36,63,70,Red,Maize,39,15,46,28-28
20,63,24,Black,Maize,11,11,8,DAP
28,83,66,Black,Rice,4,19,38,Urea
39,85,51,Red,Rice,25,44,42,20-20
38,84,64,Loamy,Wheat,25,32,26,20-20
23,49,68,Loamy,Cotton,12,49,28,20-20
27,79,52,Black,Wheat,23,1,49,MOP
32,54,79,Black,Wheat,43,33,26,28-28
23,49,65,Sandy,Rice,2,25,27,Urea
28,54,23,Sandy,Ground Nuts,31,32,38,20-20
28,82,76,Loamy,Wheat,22,41,17,20-20
37,43,49,Sandy,Ground Nuts,48,29,14,20-20
31,89,60,Red,Rice,36,0,15,MOP
29,76,36,Red,Sugarcane,37,45,46,28-28
30,73,22,Red,Maize,44,7,22,MOP
26,72,32,Red,Cotton,37,0,29,MOP
28,72,63,Black,Ground Nuts,12,45,35,20-20
25,68,67,Red,Sugarcane,14,9,34,MOP
38,41,55,Loamy,Ground Nuts,1,31,27,Urea
35,77,37,Sandy,Maize,10,39,45,20-20
34,34,42,Loamy,Maize,15,1,2,DAP
26,31,54,Black,Cotton,17,30,15,20-20
35,83,68,Sandy,Wheat,33,3,14,MOP
24,45,52,Sandy,Maize,9,11,18,Urea
35,84,70,Sandy,Cotton,12,30,9,DAP
20,59,73,Red,Ground Nuts,31,40,48,20-20
38,76,55,Black,Ground Nuts,7,22,3,Urea
24,72,36,Loamy,Ground Nuts,6,32,21,Urea
26,67,58,Red,Ground Nuts,47,7,17,MOP
38,74,53,Sandy,Ground Nuts,16,48,21,20-20
24,80,31,Loamy,Rice,40,15,41,28-28
36,71,24,Loamy,Maize,26,14,15,20-20
27,53,67,Loamy,Maize,7,40,2,Urea
20,80,59,Black,Wheat,28,39,43,20-20
21,59,74,Red,Wheat,36,25,34,28-28
34,66,46,Black,Rice,26,13,40,20-20
39,86,79,Sandy,Maize,36,11,38,28-28
37,88,59,Sandy,Wheat,23,26,15,20-20
30,82,32,Loamy,Cotton,44,46,20,20-20
29,68,45,Loamy,Ground Nuts,15,30,20,20-20
23,40,33,Loamy,Ground Nuts,25,3,0,DAP
24,43,51,Black,Maize,30,29,29,20-20
23,52,30,Red,Ground Nuts,26,3,46,MOP
32,82,57,Black,Ground Nuts,25,30,33,20-20
32,45,35,Sandy,Cotton,42,33,47,28-28
37,79,74,Loamy,Sugarcane,14,3,38,MOP
21,50,76,Loamy,Rice,48,19,45,28-28
35,84,41,Black,Wheat,14,17,22,20-20
20,84,76,Sandy,Sugarcane,22,46,33,20-20
38,33,66,Red,Wheat,24,7,29,MOP
28,62,35,Loamy,Sugarcane,43,41,49,28-28
22,83,32,Loamy,Ground Nuts,3,1,32,Urea
26,76,31,Sandy,Wheat,35,8,15,MOP
29,43,37,Loamy,Rice,15,15,40,20-20
20,48,48,Red,Maize,46,21,29,28-28
29,88,37,Black,Cotton,39,11,2,DAP
28,34,65,Sandy,Sugarcane,20,4,44,MOP
34,65,21,Loamy,Cotton,39,38,1,DAP
34,60,73,Loamy,Cotton,42,14,25,28-28
22,74,21,Red,Wheat,16,44,17,20-20
24,47,22,Black,Maize,2,7,1,Urea
28,73,48,Red,Wheat,6,23,39,Urea
28,60,75,Black,Cotton,11,18,2,DAP
26,84,27,Red,Ground Nuts,0,36,16,Urea
31,59,30,Black,Rice,42,17,23,28-28
28,50,31,Loamy,Maize,36,20,1,DAP
25,76,51,Loamy,Maize,5,48,5,Urea
21,59,23,Loamy,Ground Nuts,45,38,39,28-28
28,84,28,Sandy,Cotton,48,13,25,28-28
36,70,43,Black,Wheat,22,14,48,20-20
20,33,68,Sandy,Ground Nuts,24,48,5,DAP
38,34,75,Black,Rice,24,2,11,MOP
25,70,35,Loamy,Sugarcane,2,44,20,Urea
24,74,36,Sandy,Wheat,3,10,15,Urea
21,39,66,Sandy,Maize,29,2,5,DAP
28,56,71,Red,Ground Nuts,32,29,33,20-20
33,45,77,Black,Wheat,28,5,2,DAP
23,59,41,Red,Sugarcane,3,5,40,Urea
23,42,26,Sandy,Rice,13,30,18,20-20
34,65,29,Sandy,Ground Nuts,20,21,28,20-20
27,50,48,Loamy,Rice,6,20,31,Urea
23,74,55,Red,Sugarcane,20,37,9,DAP
35,82,43,Red,Sugarcane,6,37,26,Urea
23,69,75,Red,Cotton,0,5,28,Urea
35,74,65,Black,Maize,33,28,12,20-20
31,44,33,Sandy,Cotton,22,45,19,20-20
35,49,33,Red,Wheat,2,10,27,Urea
38,49,44,Loamy,Sugarcane,17,47,26,20-20
27,74,65,Sandy,Cotton,42,21,12,20-20
25,84,41,Loamy,Maize,11,38,24,20-20
29,88,71,Sandy,Maize,13,5,28,MOP
24,34,69,Loamy,Sugarcane,40,29,14,20-20
37,83,66,Red,Ground Nuts,27,42,44,20-20
29,83,42,Red,Cotton,41,24,44,28-28
29,89,51,Loamy,Rice,44,35,29,28-28
26,61,45,Black,Sugarcane,23,0,37,MOP
37,35,70,Loamy,Wheat,23,21,31,20-20
20,59,46,Sandy,Cotton,2,8,49,Urea
26,55,64,Loamy,Cotton,8,44,6,Urea
